symbol,calendarYear,GPM,A (SGA),B (RD),C (PPE),D (DEPR),E (CAPEX),F (NR),currentRatio,G (ROA),H (LD/GP),debtToEquity,Net Issuance,Interest - income,Buy =1
BUD,2020,0.5811949404,0.5640620986,0,0.9696113334,0.1772305208,-2.691103203,3.654092527,0.8197020277,0.006205556292,3.504202298,1.40360755,0,0.3848700546,0
BUD,2019,0.6108849777,0.5136859887,0,0.8616385648,0.145681484,-0.5641696652,0.6814960201,0.82701415,0.03875376086,3.052022398,1.288449856,3.21140553,0.302677964,0
BUD,2018,0.6272542522,0.4996497373,0,0.75627554,0.1243432574,-1.164377289,1.488782051,0.5305145245,0.01881923112,3.081844717,1.637316627,0,0.2650270084,0
BUD,2017,0.6211111899,0.5162587712,0,0.7754007644,0.121969308,-0.5929214607,0.8811905953,0.6616773908,0.03248742514,3.107678704,1.500985052,0,0.2846341879,0
BUD,2016,0.6088714107,0.5474128599,0,0.9930720935,0.1254600563,-4.012087027,5.791297341,1.073412105,0.00480298474,4.111315581,1.59717686,0,0.3676336574,0
BUD,2015,0.6069855977,0.5188347754,0,0.7160615106,0.119129482,-0.5740360208,0.5648495105,0.6428872645,0.06144761763,1.645105225,1.033319885,-0.573156682,0.1643285109,0
BUD,2014,0.6014703695,0.5081781891,0,0.7158300067,0.1184512665,-0.4768880208,0.4901258681,0.6814539841,0.06465099965,1.541314869,0.8730889298,0.04781105991,0.1609142707,0
BUD,2013,0.5926843385,0.4905277138,0,0.8159446897,0.1165970079,-0.2687925525,0.3106155343,0.729308932,0.101605184,1.612202648,0.819497667,0.04207492795,0.1784905126,0
BUD,2012,0.5863222496,0.4817468148,0,0.7061473124,0.1178413624,-0.4506419992,0.464862626,1.010878087,0.05906818571,1.670927888,0.9467454183,0.05882352941,0.1798231765,0
BUD,2011,0.5739896532,0.4684543994,0,0.7148848831,0.1241745493,-0.5766011956,0.7571306576,0.6273162289,0.05207823743,1.543726575,0.9228101995,0.08938869666,0.2835726184,0
BUD,2010,0.5550320963,0.4757768291,0,0.788891095,0.1383897548,-0.5822155986,1.242921013,0.8013358779,0.035210159,2.196763626,1.255168893,0.2625459175,0.3821867432,0
BUD,2009,0.5321290603,0.5098670757,0,0.8415644172,0.1440695297,-0.37134186,1.016475179,0.7614003087,0.04099533437,2.506543967,1.61712514,0.2853539072,0.4197235967,0
BUD,2008,0.5603011869,0.5856047377,0,1.493736239,0.1451674133,-1.376232486,2.69849507,0.7588362594,0.01702898551,3.676562144,1.226516775,0.3112951715,0.3256856995,0
BUD,2007,0.5886347886,0.566635272,0,0.780433247,0.1212620673,-0.5187007874,0.843175853,0.7526382693,0.1062057911,0.6104308924,1.220886495,-1.088607595,0.1643993544,0
BUD,2006,0.5884430418,0.6078406334,0,0.8046226536,0.1292299834,-0.6491063029,1.209313264,0.7728313371,0.08100281948,0.6571319116,1.18302921,0.04862579281,0.1955324357,0
BUD,2005,0.5640013727,0.646638272,0,0.912229997,0.1350775783,-0.8423680456,1.676890157,0.7829362413,0.05950511438,0.6793428658,1.154124134,-0.1127659574,0,0
BUD,2004,0.5336134454,0.7053805774,0,1.158792651,0.146544182,-1.196105702,2.749652295,0.7565293446,0.03866422887,0.4849081365,1.113846613,-0.1013513514,0,0
BUD,2003,0.5194491766,0.7570374419,0,0.9133643072,0.1478546051,-1.348514851,2.988118812,0.7668604427,0.04598015114,0.6012571741,1.121167225,0.02102102102,0,0
BUD,2002,0.5111556064,0.7465025182,0,0.9826524902,0.1496922216,-1.299785867,3.366167024,0.7746246663,0.0418984389,0.4009513151,1.143719797,0.009009009009,0,0
CNI,2020,0.4176134308,0,0,7.018540981,0.2753422284,-0.8037619315,0.3197641774,0.9474648748,0.07950183019,2.132559348,0.6262785609,-0.1062736614,0.09599722752,0
CNI,2019,0.4079238453,0,0,6.604601479,0.2566967954,-0.9167457306,0.2877134725,0.6601352927,0.09629088251,2.01232539,0.6787317776,-0.4747945205,0.08841413311,0
CNI,2018,0.4163117101,0,0,6.335625629,0.2229117746,-0.8158502773,0.2701016636,0.7794285714,0.1050128597,1.909594096,0.6453715776,-0.5608145294,0.08201945656,0
CNI,2017,0.4593206042,0,0,5.707679466,0.2138564274,-0.4874179431,0.1794310722,0.5498368064,0.145738659,1.460434057,0.5252161383,-0.5478835979,0.08030050083,0
CNI,2016,0.4714629891,0,0,5.948017621,0.2158590308,-0.7403846154,0.2403846154,0.7004654255,0.09822705562,1.664845815,0.6366147834,-0.5501340483,0.0845814978,0
CNI,2015,0.448814527,0,0,5.763957597,0.2045936396,-0.764838892,0.2481628038,0.7181454303,0.09719246195,1.58745583,0.6010033445,-0.4971659919,0.07756183746,0
CNI,2014,0.4114059667,0,0,5.711939103,0.2103365385,-0.7252920745,0.2930217872,0.9386642435,0.09961625566,1.575520833,0.5838901262,-0.4047875202,0.07431891026,0
CNI,2013,0.3941371158,0,0,6.292466411,0.2351247601,-0.7553598775,0.3120214395,0.7914331465,0.08659616086,1.636036468,0.5264417509,-0.3486924035,0.08565259117,0
CNI,2012,0.4055443548,0,0,6.100174,0.2296793438,-0.6458955224,0.3100746269,0.8483885611,0.1005289021,1.571712652,0.5738791069,-0.3407984421,0.08501118568,0
CNI,2011,0.6942844484,0.3331206126,0,3.815730696,0.1410338226,-0.6613756614,0.3337403337,1.07755102,0.09440559441,1.027600511,0.6030898876,-0.3455740623,0.1034587379,0
CNI,2010,0.7195371821,0.3537688442,0,3.838693467,0.1396984925,-0.7538022814,0.3683460076,0.834207765,0.08347218916,0.9264656616,0.4901630627,-0.378900888,0.119047619,0
CNI,2009,0.7176598344,0.3954983923,0,4.280310195,0.1494231133,-0.7562028047,0.4298813376,1.204527082,0.07364156339,1.208814072,0.5689486335,-0.4141654241,0.1712385702,0
CNI,2008,0.6696533836,0.3628521127,0,4.085035211,0.1276408451,-0.7514511873,0.4817941953,0.9281183932,0.07092065868,1.303697183,0.7012974714,-0.4421555844,0.1295784381,0
CNI,2007,0.5253341649,0.1370313231,0,4.92049791,0.1634300486,-0.6427247451,0.171455051,0.6591194969,0.09198635976,1.292736506,0.5269725852,-0.3518561756,0,0
CNI,2006,0.749795451,0.3630640269,0,3.638974148,0.1128699054,-0.6219453761,0.3315764255,0.6319772942,0.08694384269,0.9309606593,0.5482491857,-0.3056739179,0,0
CNI,2005,0.7599161326,0.4123287413,0,3.649355897,0.1145081291,-0.7620001607,0.4003856041,0.5868232891,0.07012799712,0.8500865391,0.5056762893,-0.2844978166,0,0
CNI,2004,0.805675733,0.4783002472,0,3.7370407,0.1141110069,-0.8521462639,0.6303656598,0.7569721116,0.05624860273,0.8692908268,0.4939681172,-0.03973650659,0,0
CNI,2003,0.7698371856,0.5965255153,0,4.041086848,0.1236278959,-1.028599606,0.5216962525,0.5863683663,0.04985986134,0.921690117,0.4951375712,-0.1228559177,0,0
CNI,2002,0.5139076923,0.4910498679,0,6.267882302,0.1882179991,-1.1725,0.9025,0.5585754452,0.0368019137,1.59332428,0.59780141,-0.02800417973,0,0
CNI,2001,0.8113360934,0.5472227013,0,4.174960981,0.1173219644,-1.017307692,0.6201923077,0.697423607,0.04900343966,1.256958741,0.7697649573,0.0137325529,0,0
CNI,2000,0.7780744252,0.5405743471,0,3.702714521,0.1262019977,-1.022411953,0.7748132337,0.5816272966,0.05411805475,0.920114377,0.5889663534,-0.1151988963,0,0
CNI,1999,0.8407062529,0.5150200486,0,3.321271281,-0.1126667981,-1.246387979,1.065305336,0.8588534405,0.04570990807,0.8968973904,0.6115319111,-0.2244829776,0,0
CNI,1998,0.7719179626,0.5293917275,0,2.138540146,-0.1002919708,-2.797438882,1.500582072,0.7521031969,0.02225100376,1.255863747,0.7918750575,-0.2104449858,0,0
CNI,1997,0.6270612969,0.5621038294,0,1.876892451,-0.07402168788,-1.431713374,1.689960979,1.285443113,0.05696100222,0.6009743832,0.479959836,-0.1919249459,0,0
CNI,1996,0.5732281285,0.6572687757,0,2.145013282,-0.0863921758,-3.493243243,5.620656371,0.8683886839,0.02276722925,0.6603477421,0.6298151667,-0.1691767061,0,0
CNI,1995,0.5861395803,0.6398834305,0,1.935886761,-0.09741881765,0.3004608295,-0.5198156682,0.7422323495,-0.1750564698,0.5466278102,0.592067805,-0.1525694816,0,0
CSCO,2021,0.6402103657,0.3577788926,0.2053364269,0.07330532389,0.05838088669,-0.06533849495,0.9579831933,1.48958373,0.1086289835,0.2827491064,0.2184857662,-0.06777499646,0.03163495882,1
CSCO,2020,0.6426441654,0.3697882145,0.2003282517,0.1064924407,0.05706530316,-0.06866416979,1.045389691,1.720145277,0.118225043,0.3654325664,0.3053270042,-0.06628319014,0.04295154185,1
CSCO,2019,0.6293541924,0.3633747628,0.2013408437,0.08537929345,0.05807261373,-0.07822046295,0.984941055,1.505896821,0.1188326363,0.4431212882,0.4311757171,-0.5200168877,0.06041212462,1
CSCO,2018,0.6204338131,0.3909364177,0.2068875384,0.09821603607,0.0716199438,-7.581818182,95.48181818,2.287294248,0.001011178114,0.6642815134,0.4705814276,-0.411653433,0.07661061012,1
CSCO,2017,0.6296010832,0.403388036,0.2004698253,0.1099126522,0.07563525675,-0.1003226142,1.040899157,3.034586521,0.07401901123,0.8511447856,0.3889653295,-0.07946434491,0.07191180155,1
CSCO,2016,0.6286677361,0.3877260982,0.2033591731,0.1132428941,0.06944444444,-0.1067138467,0.9422665053,3.160009634,0.08827639496,0.7907945736,0.3850375869,-0.07500673915,0.05339652449,1
CSCO,2015,0.6037509408,0.4280179239,0.2091236818,0.1122603686,0.08227485597,-0.136621757,1.095089634,3.13377755,0.07921639191,0.7229203868,0.3594257764,-0.06446136906,0.05255338904,1
CSCO,2014,0.5890501039,0.4368180345,0.2266556232,0.1171090064,0.08757967518,-0.1623583344,1.185534191,3.388055934,0.07469515095,0.7346681551,0.3600981396,-0.1894756948,0.06035313002,1
CSCO,2013,0.6056740799,0.4178668478,0.2018342391,0.1128396739,0.07985733696,-0.1161975358,0.9523189422,2.952460346,0.09865501873,0.4391304348,0.2186738836,0.005555949595,0.05207216863,1
CSCO,2012,0.612426999,0.4486511397,0.1945478393,0.1205998086,0.09224006523,-0.1400323343,0.9986320109,3.492922001,0.08763173095,0.5777234216,0.3177670319,-0.0862723129,0.05921510184,1
CSCO,2011,0.6154611504,0.4925749088,0.2189180044,0.1472235798,0.09346216023,-0.1808936826,1.203235747,3.269221981,0.07451633274,0.6103236964,0.3437513234,-0.1310546471,0.08183476674,1
CSCO,2010,0.6404345654,0.437000351,0.2056311664,0.1536871661,0.07916390438,-0.1297798378,0.6346079567,2.673581865,0.09573523974,0.4752954023,0.275329252,-0.1213452227,0.06798341336,1
CSCO,2009,0.6394218789,0.4574348316,0.2255131203,0.175067117,0.07655668139,-0.1638408869,0.5179328334,3.235225192,0.09003640207,0.4457867844,0.2663854892,-0.08001397624,-0.06815077848,1
CSCO,2008,0.6445118867,0.4272877099,0.2022053053,0.162886517,0.06843509653,-0.1574764034,0.4745404868,2.576057151,0.137092655,0.2508632868,0.1860972841,-0.2185942397,0.09817835204,1
CSCO,2007,0.6395968158,0.4126074499,0.2014237106,0.1742926218,0.06326110315,-0.1705986636,0.5439792718,2.363677197,0.1374765654,0.2868911175,0.2035578145,-0.07739433636,0.1072961373,1
CSCO,2006,0.6581589664,0.409878914,0.2169413773,0.183496026,0.06897103537,-0.1383512545,0.5919354839,2.269601344,0.1288237331,0.3377607084,0.2648042824,-0.2726223358,0.104488279,1
CSCO,2005,0.6721906375,0.3558874693,0.1992681903,0.1991482215,0.06052426369,-0.1205364919,0.3859954712,1.370097782,0.1694360004,0,0.2891752604,-0.4085022774,0.0872437972,1
CSCO,2004,0.6861419823,0.3728017982,0.2112257041,0.2175062806,0.09539865133,-0.1392865258,0.4146784822,1.648052396,0.1236444345,0,0.2804605034,-0.3484632517,0,1
CSCO,2003,0.7009746795,0.3941660999,0.2369077307,0.281190962,0.1202297287,-0.20039128,0.4231414198,1.61743429,0.09642385534,0,0.2732818422,-0.2560143967,0.02867677181,1
CSCO,2002,0.6351044145,0.4699908433,0.2870223924,0.3414634146,0.1629068509,-1.395139989,0.7099841521,2.081552239,0.05008599021,0,0.2653894516,-0.05723150358,0.3066118534,1
CSCO,2001,0.4966581438,0.8267702312,0.3542268786,0.2340137283,0.2019508671,2.243589744,-1.845167653,1.585350791,-0.02877575345,0,0.2696363214,0.06293950426,-0.09481037924,1
CSCO,2000,0.6435967878,0.5124774257,0.2219668363,0.1170579544,0.07084222624,-0.5734632684,1.082083958,2.138183218,0.08116823852,0,0.2652608022,0.1070572934,0.342503864,1
CSCO,1999,0.6511436564,0.3620166793,0.2609299975,0.1012130402,0.06141015921,-0.2786259542,0.5925572519,1.536796537,0.1423429542,0,0.2581253003,0.1339608979,0,1
CSCO,1998,0.6550419671,0.4360223786,0.1840822956,0.1073813391,0.05907471576,-0.3072911111,0.9614814815,2.129032258,0.1513962095,0,0.2565613047,0.1517062112,0.09410646388,1
CSCO,1997,0.6520186335,0.4462967373,0.1662300548,0.1109788045,0.05053584187,-0.3148684461,1.11534795,2.76875,0.1924064563,0,0.255668197,-0.02416335791,0.1610325753,1
CSCO,1996,0.6557617188,0.3298585257,0.1485480268,0.1232315711,0.0493648548,-0.3097918949,0.6823658269,2.808842653,0.2515151515,0,0.2619928255,0.001050675676,0.04568165596,1
CSCO,1995,0.6745831228,0.3947565543,0.1235955056,0.1026217228,0.04382771536,-0.265847981,0.9121140143,2.946745562,0.2396129767,0,0.2673050992,0.04991160221,0,1
CSCO,1994,0.6926790024,0.3299651568,0.1031358885,0.08989547038,0.03577235772,-0.1892664338,0.7545252461,2.470559611,0.2988516656,0,0.2675324462,-0.05343169114,0,1
CSCO,1993,0.6966101695,0.4169431542,0,0.1077195311,0.0300818403,-0.1970930233,0.7505813953,2.235833333,0.2889784946,0,0.2655649176,-0.02115254694,0,1
CSCO,1992,0.6922850412,0.4495959166,0,0.1190982561,0.02849851127,-0.2559241706,0.7618483412,2.233333333,0.2605742513,0,0.2526315789,0.008602971677,0,1
CSCO,1991,0.6752183406,0.4648342765,0,0.1026677445,0.02425222312,-0.2615740741,0.8032407407,3.155810983,0.2803374432,0,0.2623334768,0.03265909607,0,1
CSCO,1990,0.6719197708,0.5415778252,0,0.08742004264,0.02132196162,-0.2949640288,1.143884892,3.166666667,0.1680773881,0,0.3170731707,0.04083096877,0,1
CSCO,1989,0.5848375451,0.5740740741,0,0.04938271605,0.006172839506,-0.07142857143,1.761904762,5.36121673,0.2545454545,0.01234567901,0.2663681017,0.0388211019,0,1
CSCO,1988,0.5636363636,0.8387096774,0,0.09677419355,0.03730118369,-0.2496977899,2,2.801235242,0.08333333333,0.001122334456,0.2664687653,0.03261781176,0,1
CSX,2020,0.4121704621,0.4747849342,0,7.54607978,0.3170563961,-0.5880650995,0.3298372514,2.199603764,0.06948458272,3.842044934,1.279215327,-1.136304063,0.1728564878,0
CSX,2019,0.4083102957,1.430447271,0,6.709068527,0.276774723,-0.4974482137,0.296007205,1.523942352,0.08706903312,3.281288469,1.349848076,-4.363518758,0.1512105047,0
CSX,2018,0.3896326531,1.546406872,0,6.703959774,0.2788602556,-0.5273496525,0.3052281656,1.339425587,0.09009229764,3.087994972,1.173207037,-5.710268949,0.1338780641,0
CSX,2017,0.3307328191,2.037635834,0,8.418764909,0.348529022,-0.3728751599,0.1772984829,1.011087645,0.1530820672,3.124834349,0.8017681061,-2.213483146,0.1447124304,0
CSX,2016,0.7465895745,0.6009196515,0,3.769361084,0.1574298161,-1.399066511,0.5472578763,1.219117647,0.04839893827,1.326476283,0.9386077575,-1.137931034,0.175560946,0
CSX,2015,0.7211921091,0.579243954,0,3.542380841,0.141817328,-1.301829268,0.4989837398,1.454918033,0.05664124334,1.234444705,0.9024201854,-0.8322981366,0.1517857143,0
CSX,2014,0.6763754045,0.5783638698,0,3.335745128,0.1343213911,-1.27088739,0.585884795,1.220692928,0.05830030557,1.110281246,0.8531205165,-0.5211693548,0.1508441738,0
CSX,2013,0.6731248961,0.5709697344,0,3.371340334,0.1363804818,-1.240879828,0.5643776824,1.073432343,0.05864955006,1.114515133,0.8606314986,-0.349851338,0.1618197524,0
CSX,2012,0.6743790405,0.563950555,0,3.285822402,0.1335771948,-1.259279182,0.5174825175,1.066235249,0.06080926368,1.141775984,1.007120605,-0.7196078431,0.1637257738,0
CSX,2011,0.6681427233,0.5643640071,0,3.183023197,0.124394596,-1.260702525,0.6196487377,1.092296241,0.06181929223,1.11317869,1.032998226,-1.490943756,0.161497952,0
CSX,2010,0.7261188417,0.5055030429,0,3.081574518,0.1226207432,-1.16762636,0.6353166987,1.125344896,0.05554173626,1.042470543,0.9268938522,-3.924324324,0.1458496989,0
CSX,2009,0.6872027431,0.6322227587,0,3.736198294,0.1461451795,-1.256076389,0.8637152778,1.378016086,0.04260985353,1.270722678,0.8924937825,-2.036336428,0.2442013129,0
CSX,2008,0.6265659707,0.6324446965,0,3.217243335,0.1301758366,-1.274725275,0.810989011,0.9945923461,0.05192483262,1.065229722,0.9333996024,-4.015345269,0.2002314815,0
CSX,2007,0.6529411765,0.6555199267,0,3.32569858,0.1358986105,-1.327095808,0.878742515,0.9326095095,0.05232239367,0.9879370896,0.7449625792,-5.328431373,0.1848404255,0
CSX,2006,0.6548191512,0.6586845466,0,3.340197957,0.1384099617,-1.251145038,0.8961832061,1.059476606,0.05213100402,0.8560025543,0.5996421382,-0.3333333333,0.1833489242,0
CSX,2005,0.6627987932,0.7286414566,0,3.529936975,0.1458333333,-1.959825328,1.049781659,0.7962403491,0.04725156817,0.8916316527,0.6403067639,0,0.2729032258,0
CSX,2004,0.4668329177,2.076388889,0,5.327190171,0.1949786325,-3.200589971,3.371681416,0.9005125113,0.0137911395,1.665064103,0.9152840993,0,0,0
CSX,2003,0.6317207751,0.8728417632,0,2.788949827,0.1306114158,-5.174796748,4.727642276,0.8610859729,0.01130514706,1.398740605,1.067100573,0,-0.6677316294,0
CSX,2002,0.6456084396,0.7858635759,0,2.524415732,0.1233136994,-2.547169811,1.884433962,0.7290138549,0.02023769748,1.238647159,1.044544144,0,-0.0004933451642,0
CSX,2001,0.6409371147,0.8158907272,0,2.495575221,0.1196614082,-3.174061433,2.996587031,0.6279140176,0.01408586126,1.12331666,0.9540849673,0,-0.5611285266,0
CSX,2000,0.6006592602,0.8363821138,0,2.569512195,0.1219512195,-2.766371681,1.504424779,0.6237804878,0.02757308086,1.180894309,0.9655974738,-0.1971830986,-0.6695652174,0
CSX,1999,0.6148367404,1.466375809,0,1.84398977,0.09342560554,-2.281771258,567.5,0.7379786928,0.00009652509653,0.932149842,1.076441974,0,0,0
CSX,1998,0.6046676096,0.806182122,0,2.112781955,0.1052631579,-2.754189944,1.672253259,0.7630769231,0.0262887355,1.074686717,1.093877551,-0.4746543779,-0.2655172414,0
CSX,1997,0.6157612278,0.7579510703,0,1.896941896,0.1051987768,-1.408010013,1.235294118,0.8034724788,0.04003607757,0.9810397554,1.112729795,0,-0.2735312697,0
CSX,1996,0.6109529233,0.7635544508,0,1.849619388,0.09631816063,-1.430409357,1.045614035,0.7515415306,0.05039787798,0.6728289576,0.8670670671,0,-0.1583442838,0
CSX,1995,0.6150990099,0.8186039313,0,1.748490946,0.0928648816,-1.870550162,1.346278317,0.6469408225,0.04327125053,0.3439096115,0.5238095238,0,-0.1416382253,0
CSX,1994,0.1256244022,0,0,9.343485618,0.4881556684,-1.34202454,1.082822086,0.6646706587,0.04750801516,2.214890017,0.7016885553,0,-0.2377326565,0
CSX,1993,0.1661073826,0.3851851852,0,7.264646465,-0.3851851852,-2.139275766,1.860724234,0.6905494505,0.02675111773,2.10976431,0.9852201258,0,0,0
CSX,1992,0.09079459583,0.6645649433,0,13.41235813,-0.6645649433,-52.05,30.25,0.623245614,0.001532684497,4.092055485,1.090756303,0,0,0
CSX,1991,0.06947660954,0.835,0,16.96166667,-0.835,11.36842105,-9.578947368,0.6197012515,-0.005938427879,4.673333333,0.8812067882,0,0,0
CSX,1990,0.1569774528,0.3672360248,0,7.756987578,-0.3672360248,-2.546703297,2,0.7490230135,0.02842861606,2.348602484,0.8542784524,0,0,0
CSX,1989,0.1699160749,0.3396656535,0,7.334346505,-0.3396656535,-1.923076923,1.503496503,0.734019734,0.03488372093,2.07218845,0.7744958819,0,0,0
CSX,1988,0.1812434141,0.3393895349,0,6.999273256,0,-5.307053655,-27.15151515,0.7954916694,-0.002533394749,2.203488372,2.840212264,0,0,0
CSX,1987,0.1789133408,0.3780403058,0,7.061848506,0,-5.582079328,2.027777778,1.259220232,0.0326505933,2.197359277,1.55129194,0,0,0
CSX,1986,0.2176516942,0.2490948588,0,6.808834178,0,-5.839160181,2.827751196,1.137520303,0.03301476977,2.378711079,1.477206026,0,0,0
CSX,1985,0.1762295082,0.3170542636,0,7.059689922,0,-6.241992014,-11.00847458,0.7883567527,-0.01026622586,1.937209302,1.140657539,0,0,0
DFS,2020,0.950292,0.445198,0,0.0691904,0.0455301,-0.2287467134,0.8273444347,0.7917035911,0.01010727352,2.415591975,1.951580301,-56.33333333,0,0
DFS,2019,0.954391,0.444839,0,0.0694975,0.0502458,-0.09604328712,0,0.118347759,0.02785838107,2.603926735,2.167214774,-293.5,0,0
DFS,2018,0.956955,0.434385,0,0.0682565,0.0486934,-0.09263311451,0,0.1865235632,0.02553595709,2.639293709,2.446361186,-343.1666667,0,0
DFS,2017,0.9538793333,0.441474,0,0.06898146667,0.04815643333,-0.1038589805,0,0.1951835165,0.0213068326,2.687432746,2.417003305,-441.8333333,0,0
DFS,2016,0.9538793333,0.441474,0,0.06898146667,0.04815643333,-0.07480150439,0,0.1781933314,0.02675446933,2.559739769,2.247019341,-380.2,0,0
DFS,2015,0.9538793333,0.441474,0,0.06898146667,0.04815643333,-0.0731388768,0,0.1934190353,0.0273062292,2.3675949,2.192815965,-342,0,0
DFS,2014,0.9538793333,0.441474,0,0.06898146667,0.04815643333,-0.06241928541,0,0.1370236967,0.02936009403,2.369321483,2.02469912,-311.8,0,0
DFS,2013,0.9538793333,0.441474,0,0.06898146667,0.04815643333,-0.09352226721,0,0.1156311124,0.03367324681,2.396333577,1.894069757,-256.6,0,0
DFS,2012,0.9538793333,0.441474,0,0.06898146667,0.04815643333,-0.06140724947,0,1.577254526,0.0333998006,2.413864959,1.822445052,-238,0,0
DFS,2011,0.9538793333,0.441474,0,0.06898146667,0.04815643333,-0.05010086639,0,0.1108441105,0.03498448556,2.433547294,1.99807556,-74.97726032,0,0
DFS,2010,0.9538793333,0.441474,0,0.06898146667,0.04815643333,-0.07149170751,0,0.09277957638,0.01269576844,2.438532405,2.218722379,-225.0915738,0,0
DFS,2009,0.9538793333,0.441474,0,0.06898146667,0.04815643333,-0.04215141222,1.325866548,0.262922806,2.749936433,2.484107232,2.742163589,95.8951909,0,0
DFS,2008,0.9538793333,0.441474,0,0.06898146667,0.04815643333,-0.1008159526,0.1714050121,0.0003703672099,0.7408220709,2.490335892,0.2878415591,0,0,0
DFS,2007,0.9538793333,0.441474,0,0.06898146667,0.04815643333,-0.2009156856,0.2368448771,0.02461339247,0.8136665796,2.480009451,0.2933459977,0,0,0
DFS,2006,0.9538793333,0.441474,0,0.06898146667,0.04815643333,-0.1338926785,3.05944738,0.01247858203,0.03703880815,2.465529064,0.3811273735,0,0,0
DFS,2005,0.9538793333,0.441474,0,0.06898146667,0.04815643333,-0.1695110873,5.038962477,0.2459573215,0.02144880684,2.445356002,1.645665972,0,0,0
DFS,2004,0.9538793333,0.441474,0,0.06898146667,0.04815643333,-0.1271647259,0,0.2521176843,0.03229980864,2.434957478,1.590997484,-122.9612403,0,0
DFS,2003,0.9538793333,0.441474,0,0.06898146667,0.04815643333,-0.101217538,0,0.2574539251,0.4126659912,2.441081349,1.536286713,-103.0486258,0,0
DPZ,2020,0.3872562151,0.5449073781,0,0.32965463,0.04078914113,-0.1806813001,0.4977854491,1.846535505,0.3134928738,2.708250209,-1.308410937,-783.0077121,0.2372602468,1
DPZ,2019,0.3875619201,0.5512246355,0,0.3363039831,0.04273086826,-0.213534011,0.5247199339,1.735485236,0.2899293245,3.047264918,-1.251196586,-1796.933162,0.2396191971,1
DPZ,2018,0.3794726099,0.5611436125,0,0.1803506466,0.04119587404,-0.3312079387,0.5251538793,1.492986046,0.3989177692,2.683463079,-1.149928238,-1441.980488,0.2559870839,1
DPZ,2017,0.3106160412,0.3981092182,0,0.195828825,0.05123494355,-0.3238912578,0.6249509725,1.455691276,0.3321230996,3.604529377,-1.141152394,-2480.776224,0.235098766,1
DPZ,2016,0.3104757367,0.4085615176,0,0.1804554176,0.04968144735,-0.2727573389,0.7004397283,1.22832662,0.2997061267,2.799290339,-1.141171966,-624.2203742,0.2424203047,1
DPZ,2015,0.3081986783,0.4064988999,0,0.1930669227,0.0474784485,-0.3282448687,0.6825181935,1.602830447,0.2410329501,3.193326024,-1.21175325,-1483.046185,0.2455042559,1
DPZ,2014,0.2983028167,0.4193329814,0,0.1917493603,0.06017156327,-0.4311107284,0.7404712554,1.612756393,0.2625419842,2.561588927,-1.24935607,-148.2140288,0.2515657529,1
DPZ,2013,0.304609363,0.4283681923,0,0.1777570522,0.04696579437,-0.2824562017,0.7525404763,1.380694471,0.2722201597,2.75477345,-1.172141262,-174.0716846,0.2832023097,1
DPZ,2012,0.2986930118,0.4368450028,0,0.1824018925,0.04621831978,-0.2604010962,0.8538063207,1.334508362,0.2350328421,3.064684903,-1.150442935,-156.7282416,0.3593229224,1
DPZ,2011,0.28478271,0.4492323322,0,0.1963801444,0.0510970934,-0.2311006919,0.8365998804,1.65762901,0.2192540522,3.08250729,-1.198910674,-284.9982669,0.3536051245,1
DPZ,2010,0.2791970687,0.4808305726,0,0.2220393124,0.05483949666,-0.2891477189,0.931776562,1.638879039,0.1907767822,3.309068399,-1.198793872,-1.391014975,0.425160956,1
DPZ,2009,0.2756127422,0.5102822914,0,0.26558753,0.06218473497,-0.2867927368,0.9700040128,1.2700036,0.1757400923,3.973347184,-1.163964409,7.467576792,0.5854339372,1
DPZ,2008,0.254899608,0.4631132987,0,0.2984906169,0.07811738667,-0.3596561116,1.297363399,1.700061516,0.1163684739,4.692064383,-1.196417579,0,0.5891708968,1
DPZ,2007,0.2589799504,0.4881669456,0,0.3243729775,0.1842081646,-1.119661053,1.818436197,1.292716002,0.08006103592,4.499809953,-1.175591443,-73.96147404,0,1
DPZ,2006,0.267533512,0.4429655866,0,0.3046412383,0.09269993837,-0.1901964661,0.6278159037,1.071545931,0.2793954808,1.924734287,-1.310195028,-216.7312,0,1
DPZ,2005,0.2548880422,0.4832333216,0,0.3411863333,0.09197016258,-0.2649470826,0.6912044476,1.018221128,0.2348473347,1.822942838,-1.374517843,-69.73065476,0,1
DPZ,2004,0.2445086302,0.5154418812,0,0.3870239001,0.1117193177,-0.6383836113,1.202514168,0.9990720579,0.1392364317,2.135837096,-1.373763367,149.7802038,0,1
DPZ,2003,0.2559216753,0.5326469847,0,0.3723836988,0.08739662277,-0.7470092476,1.75105669,0.1421856639,0.08702446637,2.758186656,-1.233099498,-553.7300275,0,1
DPZ,2002,0,0.1421856639,0,0.1421856639,0.1421856639,-0.6710743802,0,0.1421856639,0.1421856639,0,-1.231621628,0,0,1
DPZ,2001,0.2493840896,0.5949649458,0,0,0.1070745698,-1.029891304,0,0.1421856639,0.1810119013,0,-1.237028934,0,0,1
DPZ,2000,0.255552697,0.6228187919,0,0,0,-0.5298054913,0,0.1421856639,0.1734112131,0,-1.244900389,0,0,1
DQ,2020,0.3463459256,0.1678732606,0.02930014701,4.38991504,0.2935399501,-0.9156081892,0.00218274701,0.6344554525,0.1042615743,0.5266077473,0.1606287388,0,0.1417689175,1
